alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Hot Shot,Toepick,Ontoite,Epsilon Eridani,9,9,7,Whereite,Xandar,7,10,9,Brainstorm
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Overflow
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,5,AmpFibian
Eatle,Ditto,Lateite,Nebulon,5,7,5,Threeite,Alpha Centauri,8,4,6,Ditto
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Jury Rigg,Four Arms,Toughite,Qonos,10,4,10,Decideite,Epsilon Eridani,8,4,5,Four Arms
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,8,6,5,Stinkfly
Whampire,Feedback,Spaceite,Vortis,9,10,9,Norite,Beta Hydri,8,7,10,Ultimate Swampfire
Kickin Hawk,AmpFibian,Loseite,Tierra Nova,8,5,8,Particularite,Zantron,5,8,5,Chamalien
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Articleite,Xandar,8,9,9,Ultimate Cannonbolt
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Terraspin
Jury Rigg,Four Arms,Sendite,Qonos,7,4,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Alpha Centauri,7,7,8,Glitch Ben
Fasttrack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Eye Guy,Feedback,Earlyite,Kratos IV,5,7,8,Evidenceite,Vulcan,5,6,10,Gravattack
Frankenstrike,Ultimate Way Big,Agentite,Rylos,6,7,8,Everite,Alpha Centauri,8,4,6,Snare-oh
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,10,5,7,Astrodactyl
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Ghostfreak,Whampire,Maybeite,Solaris,8,8,7,Sourceite,Ego the Living Planet,9,5,6,Whampire
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Ditto,Swampfire,Workite,Ego the Living Planet,8,8,6,Electionite,Krypton,9,4,10,Swampfire
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Kickin Hawk,Chamalien,Withoutite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Four Arms
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Feedback,Armodrillo,Norite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,AmpFibian
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Wildmutt,Walkatrout,Earlyite,Kratos IV,10,4,10,Taxite,Epsilon Eridani,9,6,5,Wildmutt
Toepick,Heatblast,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,6,Toepick
The Worst,Ditto,Evidenceite,Vulcan,6,10,9,Herite,Solaris,8,4,9,Whampire
The Worst,Overflow,Candidateite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Blitzwolfer,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,9,6,Jetpack Alien
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Way Big,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Way Big
Chamalien,Pesky Dust,Articleite,Alpha Centauri,5,4,5,Simpleite,Nexus Prime,6,7,6,Ditto
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Workite,Alpha Centauri,8,4,6,Humungousaur
Ball Weevil,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
XLR8,Gravattack,Sourceite,Vortis,9,5,8,Greenite,Kratos IV,5,9,6,Gravattack
Mole-Stache,Goop,Yardite,Vega,7,4,6,Centuryite,Nebulon,9,8,8,Ultimate Humungousaur
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Ultimate Wildmutt,Jetpack Alien,Growthite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Diamondhead,Snare-oh,Evidenceite,Vega,7,9,9,Aite,Vulcan,5,6,7,Diamondhead
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Swampfire
The Worst,Toepick,Candidateite,Tierra Nova,6,8,6,Sourceite,Xandar,7,5,6,Wildmutt
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Bloxx,Ditto,Taxite,Vulcan,5,10,9,Workite,Alpha Centauri,8,4,6,Ditto
Ditto,Swampfire,Workite,Solaris,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Rath,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Workite,Alpha Centauri,8,4,6,Ultimate Way Big
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Humungousaur
Glitch Ben,Chamalien,Oilite,Vortis,8,8,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Gax,Ultimate Spidermonkey,Girlite,Altair IV,9,5,10,Darkite,Tierra Nova,5,10,8,Ball Weevil
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Feedback,Snare-oh,Earlyite,Rylos,7,5,10,Aite,Vulcan,5,4,7,Armodrillo
Cannonbolt,Big Chill,Minuteite,Epsilon Eridani,8,7,7,Sourceite,Vortis,9,5,8,Pesky Dust
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Beta Hydri,9,4,8,Ultimate Swampfire
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Ultimate Spidermonkey,Ditto,Sendite,Vortis,10,10,5,Oilite,Alpha Centauri,8,4,8,Ditto
Way Big,Four Arms,Formite,Tierra Nova,7,8,10,Decideite,Epsilon Eridani,8,4,5,Way Big
Hot Shot,Toepick,Chanceite,Epsilon Eridani,7,9,9,Particularite,Talos IV,7,8,10,AmpFibian
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Terraspin
Kickin Hawk,AmpFibian,Loseite,Vortis,9,5,8,Particularite,Zantron,5,8,5,AmpFibian
XLR8,Gravattack,Sourceite,Vortis,9,5,8,Greenite,Kratos IV,5,9,6,Gravattack
Big Chill,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
Goop,Ultimate Gravattack,Somebodyite,Hala,9,7,7,Mostite,Rylos,10,6,7,Spidermonkey
Way Big,Four Arms,Lateite,Qonos,7,8,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Way Big,Four Arms,Toughite,Qonos,7,4,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Stinkfly,Feedback,Whereite,Tierra Nova,5,6,10,Ontoite,Hala,8,9,5,Jetpack Alien
Eye Guy,Ultimate Swampfire,Middleite,Kratos IV,10,4,8,Thusite,Zygara,9,10,10,Ultimate Big Chill
Toepick,Blitzwolfer,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Ball Weevil,Glitch Ben,Eastite,Sirius,10,10,8,Oilite,Vega,8,4,8,Atomix
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Alien X,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
XLR8,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Spidermonkey,AmpFibian,Colorite,Zygara,7,7,9,Particularite,Vulcan,5,8,5,Snare-oh
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Earlyite,Vulcan,5,4,7,Frankenstrike
Wildvine,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Echo Echo
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Feedback,Lodestar,Norite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Armodrillo
Way Big,Four Arms,Formite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Jetpack Alien,Ghostfreak,Townite,Tierra Nova,8,9,8,Articleite,Omega Centauri,8,8,6,Jetpack Alien
Ultimate Way Big,Overflow,Candidateite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Ultimate Humungousaur,Echo Echo,Loseite,Tierra Nova,5,6,10,Everite,Hala,9,8,5,Walkatrout
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Shocksquatch,Cannonbolt,Everite,Omega Centauri,7,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,9,5,Chanceite,Epsilon Eridani,8,6,6,Ultimate Echo Echo
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Simpleite,Alpha Centauri,8,4,6,Chamalien
Kickin Hawk,Chamalien,Loseite,Tierra Nova,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Mole-Stache,Goop,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,8,Ultimate Humungousaur
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Toughite,Qonos,9,5,8,Ultimate Swampfire
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Overflow,Big Chill,Receiveite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
Toepick,Heatblast,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,9,Toepick
Clockwork,Ultimate Big Chill,Individualite,Tierra Nova,5,8,6,Herite,Sirius,9,10,9,Ultimate Big Chill
Water Hazard,Feedback,Seaite,Xandar,9,10,8,Spaceite,Pandora,7,7,10,Upgrade
AmpFibian,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
The Worst,Jetpack Alien,Togetherite,Tierra Nova,10,9,5,Dealite,Tau Ceti,8,9,9,Mole-Stache
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Alien X,Ultimate Swampfire,Everite,Zygara,9,5,6,Centuryite,Tierra Nova,9,10,7,Gax
Spidermonkey,Snare-oh,Evidenceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Ghostfreak,Upchuck,Individualite,Tierra Nova,8,9,5,Herite,Solaris,7,9,6,Goop
Big Chill,Ultimate Cannonbolt,Withoutite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Ball Weevil,Glitch Ben,Darkite,Tierra Nova,10,5,6,Townite,Vega,9,4,8,Walkatrout
Ultimate Humungousaur,Jetray,Togetherite,Tierra Nova,10,4,6,Dealite,Tau Ceti,8,8,9,Ultimate Humungousaur
Whampire,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Stinkfly,Goop,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Wildmutt
The Worst,Jetray,Candidateite,Tierra Nova,6,8,6,Sourceite,Beta Hydri,8,8,6,Gravattack
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Way Big
Eatle,Ultimate Way Big,Valueite,Orion Nebula,10,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Snare-oh,Ultimate Gravattack,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Echo Echo
Alien X,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Water Hazard
Ultimate Spidermonkey,Four Arms,Toughite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,10,7,Ultimate Gravattack
Grey Matter,Snare-oh,Faceite,Rylos,7,9,8,Aite,Vulcan,5,6,7,Snare-oh
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,8,7,Formite,Tierra Nova,7,8,10,Way Big
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Clockwork,Ultimate Big Chill,Indeedite,Tierra Nova,5,8,6,Herite,Sirius,9,10,9,Ultimate Big Chill
Fasttrack,Ultimate Spidermonkey,Girlite,Altair IV,9,5,10,Sendite,Tierra Nova,10,10,5,Ball Weevil
The Worst,Pesky Dust,Girlite,Hala,7,6,6,Receiveite,Nebulon,6,7,7,Jetray
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Upgrade,Big Chill,Minuteite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Upgrade
Atomix,Fasttrack,Eastite,Rylos,10,5,10,Programite,Altair IV,9,10,9,Fasttrack
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Eye Guy,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,8,6,Jetpack Alien
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Snare-oh,Ultimate Wildmutt,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,9,8,Humungousaur
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Zygara,9,10,10,Gravattack
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Frankenstrike,Snare-oh,Actionite,Nexus Prime,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,9,7,Snare-oh
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Zygara,9,10,10,Fasttrack
Ultimate Way Big,Ultimate Wildmutt,Earlyite,Alpha Centauri,5,5,10,Simpleite,Hala,9,6,5,Pesky Dust
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Gravattack,Wildmutt,Aite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Gravattack,Wildmutt,Chanceite,Kratos IV,5,7,10,Chanceite,Epsilon Eridani,8,6,10,Big Chill
Snare-oh,Jetpack Alien,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Echo Echo
Toepick,Blitzwolfer,Whereite,Rylos,7,6,9,Storeite,Talos IV,9,6,9,Toepick
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Feedback,Lodestar,Norite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Feedback
Toepick,Heatblast,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Wildvine,Ultimate Swampfire,Withoutite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Toepick,Blitzwolfer,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,6,Toepick
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Swampfire,Jury Rigg,Programite,Altair IV,9,10,6,Toughite,Beta Hydri,7,4,8,Ball Weevil
Bullfrag,Jetpack Alien,Candidateite,Kratos IV,5,10,6,Chanceite,Epsilon Eridani,8,6,6,Gravattack
Feedback,Lodestar,Dealite,Beta Hydri,7,4,10,Cellite,Krypton,5,8,10,Feedback
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Chamalien,Pesky Dust,Articleite,Alpha Centauri,5,4,5,Workite,Nexus Prime,8,7,6,Ditto
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Alsoite,Hala,9,6,5,Gax
Snare-oh,Ultimate Way Big,Aite,Vulcan,5,6,7,Groundite,Rylos,8,4,8,Grey Matter
Diamondhead,Snare-oh,Evidenceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Snare-oh
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,6,Sourceite,Vortis,9,5,8,Cannonbolt
Cannonbolt,Big Chill,Receiveite,Epsilon Eridani,8,10,7,Sourceite,Vortis,9,5,6,Wildmutt
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,4,7,Terraspin
NRG,Walkatrout,Greenite,Rylos,5,5,10,Norite,Vulcan,10,4,7,Walkatrout
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Bullfrag,Ultimate Big Chill,Politicalite,Orion Nebula,5,10,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,7,Ultimate Big Chill
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Stinkfly,Ditto,Eastite,Alpha Centauri,5,5,10,Personite,Hala,8,4,5,Ditto
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
NRG,XLR8,Earlyite,Beta Hydri,7,5,10,Electionite,Krypton,9,4,10,Armodrillo
Mole-Stache,Goop,Yardite,Vega,5,4,6,Taxite,Ego the Living Planet,9,8,8,Mole-Stache
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Stinkfly,Ultimate Humungousaur,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Eatle,Ditto,Formite,Vortis,5,5,5,Workite,Alpha Centauri,8,4,6,Grey Matter
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Ultimate Way Big,Overflow,Threeite,Rylos,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Shock Rock,Eatle,Centuryite,Rylos,9,10,6,Valueite,Orion Nebula,5,7,8,Eatle
Mole-Stache,Overflow,Yardite,Vega,5,4,6,Dealite,Ego the Living Planet,9,8,9,Mole-Stache
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,9,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Toepick,Heatblast,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,9,Toepick
Overflow,Pesky Dust,Centuryite,Ego the Living Planet,10,10,9,Withoutite,Rylos,9,4,8,Chromastone
Atomix,Fasttrack,Eastite,Rylos,10,5,10,Programite,Altair IV,9,10,10,Fasttrack
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,9,5,Chanceite,Omega Centauri,8,6,10,Ultimate Echo Echo
Ripjaws,Walkatrout,Greenite,Rylos,5,5,10,Norite,Hala,8,6,10,Gravattack
Jetpack Alien,Toepick,Ontoite,Tau Ceti,9,9,7,Whereite,Solaris,8,6,6,Hot Shot
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Ghostfreak,Whampire,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Feedback,Lodestar,Norite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Armodrillo
Shock Rock,Eatle,Centuryite,Zygara,7,6,6,Valueite,Qonos,5,10,5,Eatle
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Echo Echo
Shock Rock,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Ultimate Way Big,Goop,Earlyite,Alpha Centauri,5,5,10,Respondite,Hala,9,6,5,Jury Rigg
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
NRG,Walkatrout,Alsoite,Rylos,7,5,10,Norite,Orion Nebula,5,6,5,Lodestar
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Glitch Ben,Glitch Ben,Oilite,Vega,10,4,8,Oilite,Vega,8,7,9,Ultimate Humungousaur
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Stinkfly,Slapback,Politicalite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Terraspin,Ultimate Way Big,Valueite,Orion Nebula,5,7,7,Threeite,Hala,7,4,6,Ultimate Way Big
Spidermonkey,Snare-oh,Faceite,Rylos,7,7,9,Aite,Vulcan,5,6,7,Snare-oh
Diamondhead,Snare-oh,Evidenceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Snare-oh
Mole-Stache,Overflow,Threeite,Hala,7,4,10,Simpleite,Nebulon,6,7,7,Overflow
Frankenstrike,Feedback,Addite,Rylos,5,7,6,Norite,Talos IV,5,6,7,Gravattack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Earlyite,Rylos,10,5,7,Astrodactyl
Glitch Ben,Glitch Ben,Oilite,Vega,10,4,8,Oilite,Vega,8,7,9,Glitch Ben
Ditto,Big Chill,Minuteite,Xandar,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
The Worst,Way Big,Candidateite,Qonos,6,8,6,Norite,Qonos,7,8,10,Way Big
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Chromastone
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Toepick,Heatblast,Whereite,Talos IV,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Frankenstrike
Frankenstrike,Gutrot,Actionite,Vega,9,7,8,Aite,Vulcan,5,6,9,Echo Echo
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,6,7,Gax
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Thusite,Omega Centauri,6,6,10,Wildmutt
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
